Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_ja
,19,39,4064,6,خَلَقَكُم مِّن نَّفْسٍ وَاحِدَةٍ ثُمَّ جَعَلَ مِنْهَا زَوْجَهَا وَأَنزَلَ لَكُم مِّنَ الْأَنْعَامِ ثَمَانِيَةَ أَزْوَاجٍ ۚ يَخْلُقُكُمْ فِي بُطُونِ أُمَّهَاتِكُمْ خَلْقًا مِّن بَعْدِ خَلْقٍ فِي ظُلُمَاتٍ ثَلَاثٍ ۚ ذَٰلِكُمُ اللَّهُ رَبُّكُمْ لَهُ الْمُلْكُ ۖ لَا إِلَٰهَ إِلَّا هُوَ ۖ فَأَنَّىٰ تُصْرَفُونَ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_6.png,かれはあなたがたを一つの魂から創り，それからその配偶者を創り，またかれは8頭の家畜を雌雄であなたがたに遣わされた。かれはあなたがたを母の胎内に創られ，3つの暗黒の中において，創造につぐ創造をなされた。このように，あなたがたの主アッラーに大権は属する。かれの外に神はないのである。なのにあなたがたはどうして背き去るのか。
,19,39,4065,7,إِن تَكْفُرُوا فَإِنَّ اللَّهَ غَنِيٌّ عَنكُمْ ۖ وَلَا يَرْضَىٰ لِعِبَادِهِ الْكُفْرَ ۖ وَإِن تَشْكُرُوا يَرْضَهُ لَكُمْ ۗ وَلَا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ ۗ ثُمَّ إِلَىٰ رَبِّكُم مَّرْجِعُكُمْ فَيُنَبِّئُكُم بِمَا كُنتُمْ تَعْمَلُونَ ۚ إِنَّهُ عَلِيمٌ بِذَاتِ الصُّدُورِ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_7.png,もしあなたがたが信じなくても，アッラーはあなたがたを必要とされない。だがかれは，しもべたちの不信心を喜ばれはしない。しかし感謝するならば，かれは喜ばれる。重荷を負う者は，外の者の重荷を負うことは出来ない。やがてあなたがたは，自分の主の御許に帰るのである。その時かれは，あなたがたの（現世における）行いの凡てを御告げになる。本当にかれは，（人びとの）胸に抱くことを熟知なされる。
,19,39,4066,8,۞ وَإِذَا مَسَّ الْإِنسَانَ ضُرٌّ دَعَا رَبَّهُ مُنِيبًا إِلَيْهِ ثُمَّ إِذَا خَوَّلَهُ نِعْمَةً مِّنْهُ نَسِيَ مَا كَانَ يَدْعُو إِلَيْهِ مِن قَبْلُ وَجَعَلَ لِلَّهِ أَندَادًا لِّيُضِلَّ عَن سَبِيلِهِ ۚ قُلْ تَمَتَّعْ بِكُفْرِكَ قَلِيلًا ۖ إِنَّكَ مِنْ أَصْحَابِ النَّارِ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_8.png,人間は災厄に会えば主に祈り，梅悟してかれに返る。だが，恩恵がかれの御許から授けられると，先に祈ったことを忘れて，アッラーに同位者を配し，かれの道から（人びとを）迷わせる。言ってやるがいい。「あなたは，束の間の不信心（の生活）を享楽するがよい。本当にあなたは，火獄の仲間である。」
,19,39,4067,9,أَمَّنْ هُوَ قَانِتٌ آنَاءَ اللَّيْلِ سَاجِدًا وَقَائِمًا يَحْذَرُ الْآخِرَةَ وَيَرْجُو رَحْمَةَ رَبِّهِ ۗ قُلْ هَلْ يَسْتَوِي الَّذِينَ يَعْلَمُونَ وَالَّذِينَ لَا يَعْلَمُونَ ۗ إِنَّمَا يَتَذَكَّرُ أُولُو الْأَلْبَابِ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_9.png,夜に眠らず目を覚ましている時に，サジダしあるいは立って礼拝にうちこんで，来世に備え，また主の御慈悲を請い願う者（がそうではない者と同じであろうか）。言ってやるがいい。「知っている者と，知らない者と同じであろうか。」（しかし）訓戒を受け入れるのは，思慮ある者だけである。
,19,39,4068,10,قُلْ يَا عِبَادِ الَّذِينَ آمَنُوا اتَّقُوا رَبَّكُمْ ۚ لِلَّذِينَ أَحْسَنُوا فِي هَٰذِهِ الدُّنْيَا حَسَنَةٌ ۗ وَأَرْضُ اللَّهِ وَاسِعَةٌ ۗ إِنَّمَا يُوَفَّى الصَّابِرُونَ أَجْرَهُم بِغَيْرِ حِسَابٍ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_10.png,言ってやるがいい。「信仰するわれのしもべたちよ，主を畏れなさい。現世において善行をなす者には，善い（報酬）がある。アッラーの大地は広いのである。よく耐え忍ぶ者は本当に限りない報酬を受ける。」
,19,39,4069,11,قُلْ إِنِّي أُمِرْتُ أَنْ أَعْبُدَ اللَّهَ مُخْلِصًا لَّهُ الدِّينَ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_11.png,言ってやるがいい。「わたしはアッラーに，信心の誠を尽して仕えるよう命じられ，
,19,39,4070,12,وَأُمِرْتُ لِأَنْ أَكُونَ أَوَّلَ الْمُسْلِمِينَ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_12.png,またわたしはムスリムの先達であるよう命じられている。」
,19,39,4071,13,قُلْ إِنِّي أَخَافُ إِنْ عَصَيْتُ رَبِّي عَذَابَ يَوْمٍ عَظِيمٍ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_13.png,言ってやるがいい。「わたしがもし，主に背くようなことがあれば，偉大な日の懲罰が恐ろしい。」
,19,39,4072,14,قُلِ اللَّهَ أَعْبُدُ مُخْلِصًا لَّهُ دِينِي,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_14.png,言ってやるがいい。「わたしはアッラーに誠を尽して仕えます。
,19,39,4073,15,فَاعْبُدُوا مَا شِئْتُم مِّن دُونِهِ ۗ قُلْ إِنَّ الْخَاسِرِينَ الَّذِينَ خَسِرُوا أَنفُسَهُمْ وَأَهْلِيهِمْ يَوْمَ الْقِيَامَةِ ۗ أَلَا ذَٰلِكَ هُوَ الْخُسْرَانُ الْمُبِينُ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_15.png,あなたがたは，かれを差し置いて，欲するものに仕えるがいい。」言ってやるがいい。「本当に失敗者とは，審判の日に，自らの魂とその家族を失う者である。本当にそれは明らかな失敗である。」
,19,39,4074,16,لَهُم مِّن فَوْقِهِمْ ظُلَلٌ مِّنَ النَّارِ وَمِن تَحْتِهِمْ ظُلَلٌ ۚ ذَٰلِكَ يُخَوِّفُ اللَّهُ بِهِ عِبَادَهُ ۚ يَا عِبَادِ فَاتَّقُونِ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_16.png,かれらの上は火の覆い，かれらの下も（火の）床であろう。このようにアッラーはしもべに警告なされる。「しもべたちよ，だからわれを畏れよ。」
,19,39,4075,17,وَالَّذِينَ اجْتَنَبُوا الطَّاغُوتَ أَن يَعْبُدُوهَا وَأَنَابُوا إِلَى اللَّهِ لَهُمُ الْبُشْرَىٰ ۚ فَبَشِّرْ عِبَادِ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_17.png,邪神〔ターグート〕を避けて，尊信せず悔悟して，アッラーの許に帰る者には吉報があろう。だからわがしもべたちに吉報を伝えなさい。
,19,39,4076,18,الَّذِينَ يَسْتَمِعُونَ الْقَوْلَ فَيَتَّبِعُونَ أَحْسَنَهُ ۚ أُولَٰئِكَ الَّذِينَ هَدَاهُمُ اللَّهُ ۖ وَأُولَٰئِكَ هُمْ أُولُو الْأَلْبَابِ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_18.png,御言葉を聞いて，その中の最も良いところに従う者たちに。これらはアッラーが導かれた者であり，これらこそ思慮ある者たちである。
,19,39,4077,19,أَفَمَنْ حَقَّ عَلَيْهِ كَلِمَةُ الْعَذَابِ أَفَأَنتَ تُنقِذُ مَن فِي النَّارِ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_19.png,だがかれに対し審判があって，懲罰の御言葉が下った者を（誰が助けられよう）。あなたは火獄の中にいる者を，救えるとでも言うのか。
,19,39,4078,20,لَٰكِنِ الَّذِينَ اتَّقَوْا رَبَّهُمْ لَهُمْ غُرَفٌ مِّن فَوْقِهَا غُرَفٌ مَّبْنِيَّةٌ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ ۖ وَعْدَ اللَّهِ ۖ لَا يُخْلِفُ اللَّهُ الْمِيعَادَ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_20.png,だが主を畏れる者に対しては，館の上に館の高楼があり，その下には川が流れる。アッラーの御約束である。アッラーは決して約束を破られない。
,19,39,4079,21,أَلَمْ تَرَ أَنَّ اللَّهَ أَنزَلَ مِنَ السَّمَاءِ مَاءً فَسَلَكَهُ يَنَابِيعَ فِي الْأَرْضِ ثُمَّ يُخْرِجُ بِهِ زَرْعًا مُّخْتَلِفًا أَلْوَانُهُ ثُمَّ يَهِيجُ فَتَرَاهُ مُصْفَرًّا ثُمَّ يَجْعَلُهُ حُطَامًا ۚ إِنَّ فِي ذَٰلِكَ لَذِكْرَىٰ لِأُولِي الْأَلْبَابِ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_21.png,見ないのか，アッラーが天から雨を降らせられ，それを地中に入らせて泉となされ，それから色とりどりの，植物を生えさせ，やがてそれらが枯れて黄色になるのを。それから，それを乾かして，ぼろぼろの屑になされる。本当にこの中には，思慮ある者への教訓がある。
,19,39,4080,22,أَفَمَن شَرَحَ اللَّهُ صَدْرَهُ لِلْإِسْلَامِ فَهُوَ عَلَىٰ نُورٍ مِّن رَّبِّهِ ۚ فَوَيْلٌ لِّلْقَاسِيَةِ قُلُوبُهُم مِّن ذِكْرِ اللَّهِ ۚ أُولَٰئِكَ فِي ضَلَالٍ مُّبِينٍ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_22.png,アッラーが，胸を開きイスラームとし，主からの御光を受けた者が同じであろうか。災いなるかな，アッラーの啓示を頑なに拒む者こそ，明らかに心迷える者である。
,19,39,4081,23,اللَّهُ نَزَّلَ أَحْسَنَ الْحَدِيثِ كِتَابًا مُّتَشَابِهًا مَّثَانِيَ تَقْشَعِرُّ مِنْهُ جُلُودُ الَّذِينَ يَخْشَوْنَ رَبَّهُمْ ثُمَّ تَلِينُ جُلُودُهُمْ وَقُلُوبُهُمْ إِلَىٰ ذِكْرِ اللَّهِ ۚ ذَٰلِكَ هُدَى اللَّهِ يَهْدِي بِهِ مَن يَشَاءُ ۚ وَمَن يُضْلِلِ اللَّهُ فَمَا لَهُ مِنْ هَادٍ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_23.png,アッラーはこの上ない素晴しい言葉を，互いに似た（語句をもって）繰り返し啓典で啓示なされた。主を畏れる者は，それによって肌は戦き震える。その時アッラーを讃え唱念すれば肌も心も和ぐ。これがアッラーの御導きである。かれは御心に適う者を導かれる。だがアッラーが迷うに任せた者には，導き手はない。
,19,39,4082,24,أَفَمَن يَتَّقِي بِوَجْهِهِ سُوءَ الْعَذَابِ يَوْمَ الْقِيَامَةِ ۚ وَقِيلَ لِلظَّالِمِينَ ذُوقُوا مَا كُنتُمْ تَكْسِبُونَ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_24.png,それで審判の日の痛苦を顔に受ける者はどうであろう。不義者に対しては言われよう。「あなたがたが行って得たこと（の罰）を味わえ。」
,19,39,4083,25,كَذَّبَ الَّذِينَ مِن قَبْلِهِمْ فَأَتَاهُمُ الْعَذَابُ مِنْ حَيْثُ لَا يَشْعُرُونَ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_25.png,かれら以前の者も（また啓示を）拒否した。それで思いもかけない方面から，懲罰がかれらに下った。
,19,39,4084,26,فَأَذَاقَهُمُ اللَّهُ الْخِزْيَ فِي الْحَيَاةِ الدُّنْيَا ۖ وَلَعَذَابُ الْآخِرَةِ أَكْبَرُ ۚ لَوْ كَانُوا يَعْلَمُونَ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_26.png,アッラーは現世の生活においても，かれらに屈辱を味わわせられる。だが来世における懲罰は更に大きい。ああ，かれらがそれを知っていたならば。
,19,39,4085,27,وَلَقَدْ ضَرَبْنَا لِلنَّاسِ فِي هَٰذَا الْقُرْآنِ مِن كُلِّ مَثَلٍ لَّعَلَّهُمْ يَتَذَكَّرُونَ,Az-Zumar—الزمر,The Troops,public://sura_images/39.png,public://quran_images/39_27.png,またわれは各種の比喩を入びとのために，このクルアーンの中で提示した。かれらが訓戒を受け入れればよいと思って。
