Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_ug
,12,88,5979,12,فِيهَا عَيْنٌ جَارِيَةٌ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_12.png,ئۇ يەردە بۇلاقلار ئېقىپ تۇرىدۇ
,12,88,5980,13,فِيهَا سُرُرٌ مَّرْفُوعَةٌ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_13.png,ئۇ يەردە ئېگىز تەختلەر، قاتار تىزىلغان قەدەھلەر، رەت - رەت قويۇلغان ياستۇقلار، سېلىنغان ئېسىل بىساتلار بار
,12,88,5981,14,وَأَكْوَابٌ مَّوْضُوعَةٌ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_14.png,ئۇ يەردە ئېگىز تەختلەر، قاتار تىزىلغان قەدەھلەر، رەت - رەت قويۇلغان ياستۇقلار، سېلىنغان ئېسىل بىساتلار بار
,12,88,5982,15,وَنَمَارِقُ مَصْفُوفَةٌ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_15.png,ئۇ يەردە ئېگىز تەختلەر، قاتار تىزىلغان قەدەھلەر، رەت - رەت قويۇلغان ياستۇقلار، سېلىنغان ئېسىل بىساتلار بار
,12,88,5983,16,وَزَرَابِيُّ مَبْثُوثَةٌ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_16.png,ئۇ يەردە ئېگىز تەختلەر، قاتار تىزىلغان قەدەھلەر، رەت - رەت قويۇلغان ياستۇقلار، سېلىنغان ئېسىل بىساتلار بار
,12,88,5984,17,أَفَلَا يَنظُرُونَ إِلَى الْإِبِلِ كَيْفَ خُلِقَتْ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_17.png,ئۇلار قارىمامدۇكى، تۆگىلەر قانداق يارىتىلدى،
,12,88,5985,18,وَإِلَى السَّمَاءِ كَيْفَ رُفِعَتْ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_18.png,ئاسمان قانداق ئېگىز قىلىندى،
,12,88,5986,19,وَإِلَى الْجِبَالِ كَيْفَ نُصِبَتْ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_19.png,تاغلار قانداق تۇرغۇزۇلدى،
,12,88,5987,20,وَإِلَى الْأَرْضِ كَيْفَ سُطِحَتْ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_20.png,زېمىن قانداق يېيىتىلدى
,12,88,5988,21,فَذَكِّرْ إِنَّمَا أَنتَ مُذَكِّرٌ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_21.png,سەن (ئۇلارغا) ۋەز - نەسىھەت قىلغىن، سەن پەقەت (ئۇلارغا) ۋەز - نەسىھەت قىلغۇچىسەن
,12,88,5989,22,لَّسْتَ عَلَيْهِم بِمُصَيْطِرٍ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_22.png,سەن ئۇلارغا مۇسەللەت (يەنى ئۇلارنى ئىمانغا مەجبۇرلىغۇچى) ئەمەسسەن
,12,88,5990,23,إِلَّا مَن تَوَلَّىٰ وَكَفَرَ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_23.png,لېكىن كىمكى (ۋەز - نەسىھەتتىن) يۈز ئۆرۈپ (اﷲ نى) ئىنكار قىلىدىكەن،
,12,88,5991,24,فَيُعَذِّبُهُ اللَّهُ الْعَذَابَ الْأَكْبَرَ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_24.png,اﷲ ئۇنى قاتتىق ئازابلايدۇ
,12,88,5992,25,إِنَّ إِلَيْنَا إِيَابَهُمْ,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_25.png,ئۇلار (ئۆلگەندىن كېيىن) ھەقىقەتەن بىزنىڭ دەرگاھىمىزغا قايتىدۇ
,12,88,5993,26,ثُمَّ إِنَّ عَلَيْنَا حِسَابَهُم,Al-Ghashiya—الغاشية,The Overwhelming,public://sura_images/88.png,public://quran_images/88_26.png,ئاندىن ئۇلاردىن ھېساب ئېلىشقا بىز مەسئۇلمىز
,12,89,5994,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ وَالْفَجْرِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_1.png,سۈبھى بىلەن، (زۇلھەججىنىڭ دەسلەپكى) ئون كېچىسى، بىلەن قۇربانلىق كۈنى بىلەن، قەسەمكى، (كاپىرلارغا ئازاب قىلىمىز)
,12,89,5995,2,وَلَيَالٍ عَشْرٍ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_2.png,سۈبھى بىلەن، (زۇلھەججىنىڭ دەسلەپكى) ئون كېچىسى، بىلەن قۇربانلىق كۈنى بىلەن، قەسەمكى، (كاپىرلارغا ئازاب قىلىمىز)
,12,89,5996,3,وَالشَّفْعِ وَالْوَتْرِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_3.png,سۈبھى بىلەن، (زۇلھەججىنىڭ دەسلەپكى) ئون كېچىسى، بىلەن قۇربانلىق كۈنى بىلەن، قەسەمكى، (كاپىرلارغا ئازاب قىلىمىز)
,12,89,5997,4,وَاللَّيْلِ إِذَا يَسْرِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_4.png,سۈبھى بىلەن، (زۇلھەججىنىڭ دەسلەپكى) ئون كېچىسى، بىلەن قۇربانلىق كۈنى بىلەن، قەسەمكى، (كاپىرلارغا ئازاب قىلىمىز)
,12,89,5998,5,هَلْ فِي ذَٰلِكَ قَسَمٌ لِّذِي حِجْرٍ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_5.png,ئەقىل ئىگىسىگە بۇنىڭدا (يەنى يۇقىرىقى نەرسىلەردە قانائەتلىنەرلىك) قەسەم بارمۇ؟
,12,89,5999,6,أَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِعَادٍ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_6.png,پەرۋەردىگارىڭنىڭ ئاد - كۈچلۈك ئىرەمنى قانداق جازالىغانلىقىنى كۆرمىدىڭمۇ؟
,12,89,6000,7,إِرَمَ ذَاتِ الْعِمَادِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_7.png,پەرۋەردىگارىڭنىڭ ئاد - كۈچلۈك ئىرەمنى قانداق جازالىغانلىقىنى كۆرمىدىڭمۇ؟
,12,89,6001,8,الَّتِي لَمْ يُخْلَقْ مِثْلُهَا فِي الْبِلَادِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_8.png,بۇنداق ئادەملەر باشقا شەھەرلەردە يارىتىلمىغان ئىدى
,12,89,6002,9,وَثَمُودَ الَّذِينَ جَابُوا الصَّخْرَ بِالْوَادِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_9.png,شۇنىڭدەك ۋادىقورادا تاشلارنى كېسىپ (ئۆيلەرنى بىنا قىلغان) سەمۇدنى اﷲ قانداق جازالىدى
,12,89,6003,10,وَفِرْعَوْنَ ذِي الْأَوْتَادِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_10.png,شۇنىڭدەك قۇزۇقلار ئىگىسى پىرئەۋننى قانداق جازالىدى
,12,89,6004,11,الَّذِينَ طَغَوْا فِي الْبِلَادِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_11.png,ئۇلار شەھەرلەردە (زۇلۇم قىلىشتا) ھەددىدىن ئاشتى
,12,89,6005,12,فَأَكْثَرُوا فِيهَا الْفَسَادَ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_12.png,ئۇ يەرلەردە بۇزغۇنچىلىقنى كۆپ قىلدى
,12,89,6006,13,فَصَبَّ عَلَيْهِمْ رَبُّكَ سَوْطَ عَذَابٍ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_13.png,پەرۋەردىگارىڭ ئۇلارغا قاتتىق ئازابنى نازىل قىلدى
,12,89,6007,14,إِنَّ رَبَّكَ لَبِالْمِرْصَادِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_14.png,پەرۋەردىگارىڭ (بەندىلەرنى) ئەلۋەتتە كۆزىتىپ تۇرغۇچىدۇر
,12,89,6008,15,فَأَمَّا الْإِنسَانُ إِذَا مَا ابْتَلَاهُ رَبُّهُ فَأَكْرَمَهُ وَنَعَّمَهُ فَيَقُولُ رَبِّي أَكْرَمَنِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_15.png,پەرۋەردىگارى ئىنساننى سىناپ ئەزىز قىلسا ۋە ئۇنىڭغا نېمەت بەرسە، ئۇ پەرۋەردىگارىم مېنى ئەزىز قىلدى» دەيدۇ
,12,89,6009,16,وَأَمَّا إِذَا مَا ابْتَلَاهُ فَقَدَرَ عَلَيْهِ رِزْقَهُ فَيَقُولُ رَبِّي أَهَانَنِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_16.png,پەرۋەردىگارى ئىنساننى سىناپ رىزقنى تار قىلسا، ئۇ: «پەرۋەردىگارىم مېنى خار قىلدى» دەيدۇ
,12,89,6010,17,كَلَّا ۖ بَل لَّا تُكْرِمُونَ الْيَتِيمَ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_17.png,ھەرگىز ئۇنداق ئەمەس، سىلەر يېتىمنى ھۆرمەت قىلمايسىلەر
,12,89,6011,18,وَلَا تَحَاضُّونَ عَلَىٰ طَعَامِ الْمِسْكِينِ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_18.png,بىر - بىرىڭلارنى مىسكىنگە ئاش، نان بېرىشكە تەرغىب قىلمايسىلەر
,12,89,6012,19,وَتَأْكُلُونَ التُّرَاثَ أَكْلًا لَّمًّا,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_19.png,مىراسنى (ھالال–ھارام دېمەستىن) ھە دەپ يەيسىلەر
,12,89,6013,20,وَتُحِبُّونَ الْمَالَ حُبًّا جَمًّا,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_20.png,مالنى (ھېرىسلىق بىلەن) ناھايىتى دوست تۇتىسىلەر
,12,89,6014,21,كَلَّا إِذَا دُكَّتِ الْأَرْضُ دَكًّا دَكًّا,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_21.png,(ئى غاپىللار!) بۇنىڭدىن يېنىڭلار، زېمىن ئارقىمۇئارقا تەۋرىتىلگەن چاغدا
,12,89,6015,22,وَجَاءَ رَبُّكَ وَالْمَلَكُ صَفًّا صَفًّا,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_22.png,پەرۋەردىگارىڭ كەلگەن ۋە پەرىشتىلەر سەپ - سەپ بولۇپ كەلگەن چاغدا
,12,89,6016,23,وَجِيءَ يَوْمَئِذٍ بِجَهَنَّمَ ۚ يَوْمَئِذٍ يَتَذَكَّرُ الْإِنسَانُ وَأَنَّىٰ لَهُ الذِّكْرَىٰ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_23.png,(گۇناھكارلارنى كۆرۈش ئۈچۈن) جەھەننەم كەلتۈرۈلگەن چاغدا، شۇ كۈندە ئىنسان (يەنى كاپىر) (دۇنيادىكى قىلمىشلىرىنى) ئەسلەيدۇ، (بۇ چاغدا) ئەسلىگەننىڭ ئۇنىڭغا نېمە پايدىسى بولسۇن
,12,89,6017,24,يَقُولُ يَا لَيْتَنِي قَدَّمْتُ لِحَيَاتِي,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_24.png,ئۇ ئېيتىدۇكى: «كاشكى مەن (دۇنيادىكى) ھايات ۋاقتىمدا ياخشى ئىشلارنى قىلغان بولسامچۇ!»
,12,89,6018,25,فَيَوْمَئِذٍ لَّا يُعَذِّبُ عَذَابَهُ أَحَدٌ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_25.png,شۇ كۈندە ھەر ئەھەدى (اﷲ قا ئاسىيلىق قىلغانلارنى) اﷲ جازالىغاندەك جازالىمايدۇ
,12,89,6019,26,وَلَا يُوثِقُ وَثَاقَهُ أَحَدٌ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_26.png,ھەمدە ھېچ ئەھەدى اﷲ باغلىغاندەك باغلىمايدۇ
,12,89,6020,27,يَا أَيَّتُهَا النَّفْسُ الْمُطْمَئِنَّةُ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_27.png,ئى ئارام تاپقۇچى جان!
,12,89,6021,28,ارْجِعِي إِلَىٰ رَبِّكِ رَاضِيَةً مَّرْضِيَّةً,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_28.png,سەن پەرۋەردىگارىڭدىن مەمنۇن، پەرۋەردىگارىڭ سەندىن رازى بولغان ھالدا، ئۇنىڭ دەرگاھىغا قايتقىن
,12,89,6022,29,فَادْخُلِي فِي عِبَادِي,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_29.png,سەن مېنىڭ (ياخشى) قاتارىغا قوشۇلغىن
,12,89,6023,30,وَادْخُلِي جَنَّتِي,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_30.png,مېنىڭ جەننىتىمگە كىرگىن
,12,90,6024,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ لَا أُقْسِمُ بِهَٰذَا الْبَلَدِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_1.png,بۇ شەھەر (يەنى مەككە) بىلەن قەسەم قىلىمەن
,12,90,6025,2,وَأَنتَ حِلٌّ بِهَٰذَا الْبَلَدِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_2.png,(ئى مۇھەممەد!) بۇ شەھەردە (ئۇرۇش قىلىش) ساڭا ھالالدۇر
,12,90,6026,3,وَوَالِدٍ وَمَا وَلَدَ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_3.png,ئادەم (ئەلەيھىسسالام) ۋە (ئۇنىڭ ياخشى) پەرزەنتلىرى بىلەن قەسەم قىلىمەن
,12,90,6027,4,لَقَدْ خَلَقْنَا الْإِنسَانَ فِي كَبَدٍ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_4.png,بىز ئىنساننى ھەقىقەتەن جاپا - مۇشەققەت ئىچىدە قىلىپ ياراتتۇق
,12,90,6028,5,أَيَحْسَبُ أَن لَّن يَقْدِرَ عَلَيْهِ أَحَدٌ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_5.png,ئۇ (يەنى فاجىر، شەقى ئادەم) ئۆزىگە ھېچ كىشىنىڭ كۈچى يەتمەيدۇ دەپ ئويلامدۇ؟
,12,90,6029,6,يَقُولُ أَهْلَكْتُ مَالًا لُّبَدًا,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_6.png,ئۇ: «كۆپ مال سەرپ قىلدىم» دەيدۇ
,12,90,6030,7,أَيَحْسَبُ أَن لَّمْ يَرَهُ أَحَدٌ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_7.png,ئۇ ئۆزىنىڭ (مال) سەرپ قىلغانلىقىنى ھېچ كىشى كۆرمىدى دەپ ئويلامدۇ؟
,12,90,6031,8,أَلَمْ نَجْعَل لَّهُ عَيْنَيْنِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_8.png,ئىنسان ئۈچۈن ئىككى كۆز، بىر تىل، ئىككى كالپۇك ياراتمىدۇقمۇ؟ ئۇنىڭغا ياخشى يول بىلەن يامان يولنى كۆرسەتمىدۇقمۇ؟
,12,90,6032,9,وَلِسَانًا وَشَفَتَيْنِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_9.png,ئىنسان ئۈچۈن ئىككى كۆز، بىر تىل، ئىككى كالپۇك ياراتمىدۇقمۇ؟ ئۇنىڭغا ياخشى يول بىلەن يامان يولنى كۆرسەتمىدۇقمۇ؟
,12,90,6033,10,وَهَدَيْنَاهُ النَّجْدَيْنِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_10.png,ئىنسان ئۈچۈن ئىككى كۆز، بىر تىل، ئىككى كالپۇك ياراتمىدۇقمۇ؟ ئۇنىڭغا ياخشى يول بىلەن يامان يولنى كۆرسەتمىدۇقمۇ؟
,12,90,6034,11,فَلَا اقْتَحَمَ الْعَقَبَةَ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_11.png,ئۇ داۋان ئاشمىدى
,12,90,6035,12,وَمَا أَدْرَاكَ مَا الْعَقَبَةُ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_12.png,داۋان ئېشىشىنىڭ نېمىلىكىنى قانداق بىلەتتىڭ؟
